City,Cuisine Style,count
Edinburgh,Thai,27
Edinburgh,Thai,7
Edinburgh,Tibetan,1
Edinburgh,Turkish,24
Edinburgh,Turkish,6
Edinburgh,Vegan Options,326
Edinburgh,Vegan Options,134
Edinburgh,Vegetarian Friendly,642
Edinburgh,Vegetarian Friendly,228
Edinburgh,Venezuelan,1
Edinburgh,Vietnamese,4
Edinburgh,Wine Bar,18
Edinburgh,Wine Bar,3
Geneva,Afghani,1
Geneva,African,7
Geneva,African,4
Geneva,American,21
Geneva,American,4
Geneva,Asian,35
Geneva,Asian,13
Geneva,Bar,27
Geneva,Barbecue,2
Geneva,Barbecue,1
Geneva,Brazilian,3
Geneva,Brew Pub,1
Geneva,Cafe,13
Geneva,Cafe,4
Geneva,Chinese,35
Geneva,Chinese,11
Geneva,Contemporary,2
Geneva,Contemporary,3
Geneva,Diner,1
Geneva,European,53
Geneva,European,21
Geneva,Fast Food,12
