City,Cuisine Style,count
Edinburgh,African,1
Edinburgh,American,15
Edinburgh,American,2
Edinburgh,Argentinean,3
Edinburgh,Argentinean,1
Edinburgh,Asian,149
Edinburgh,Asian,27
Edinburgh,Balti,33
Edinburgh,Balti,1
Edinburgh,Bangladeshi,19
Edinburgh,Bangladeshi,2
Edinburgh,Bar,53
Edinburgh,Bar,2
Edinburgh,Barbecue,8
Edinburgh,Brazilian,1
Edinburgh,Brew Pub,4
Edinburgh,British,503
Edinburgh,British,45
Edinburgh,Cafe,54
Edinburgh,Cafe,5
Edinburgh,Caribbean,3
Edinburgh,Central American,12
Edinburgh,Central European,1
Edinburgh,Central European,2
Edinburgh,Chinese,2
Edinburgh,Chinese,2
Edinburgh,Contemporary,21
Edinburgh,Contemporary,7
Edinburgh,Delicatessen,12
Edinburgh,Delicatessen,4
Edinburgh,Diner,11
Edinburgh,Diner,2
Edinburgh,Eastern European,11
Edinburgh,Eastern European,4
Edinburgh,European,209
